82,34,83,39,15,7,42,14,5,38,75,66,6,2,67,24,42,66,94,28,35,76,54,44,2,54,12,3,29,19,32,35,66,16,82,50,56,3,38,13,76,43,31,34,39,90,79,23,86,60,81,2,42,84,13,74,42,8,65,96,45,76,4,15,20,95,35,93,19,6,49,17,3,81,75,4,61,7,36,45,76,67,3,44,89,64,31,99,30,58,34,50,75,7,17,41,8,69,47,12
98,68,48,3,74,34,67,89,68,93,79,30,53,29,67,22,66,98,73,76,82,21,36,15,61,70,24,19,47,16,61,63,48,8,98,46,65,15,77,76,88,91,72,11,71,0,89,17,62,11,62,27,26,95,22,50,80,58,0,81,31,10,66,15,25,52,16,79,61,16,10,29,13,47,34,19,36,29,27,48,2,95,47,67,42,36,57,27,45,71,46,85,74,1,53,79,85,26,14,96
0,85,17,28,3,43,78,10,98,80,42,19,73,78,99,72,26,18,45,63,27,40,50,53,2,33,23,80,81,95,23,91,67,89,88,62,14,32,39,37,31,69,73,43,58,59,15,47,55,36,25,21,33,39,27,69,93,0,52,84,63,91,68,16,30,50,19,30,70,34,10,79,81,4,62,42,79,8,46,27,19,1,18,5,5,70,82,75,74,84,19,42,20,86,32,18,42,38,15,13
27,9,6,44,18,40,97,55,19,95,37,36,96,82,47,67,14,46,42,77,48,19,81,7,0,20,52,37,33,50,20,65,74,84,4,36,25,54,3,27,30,29,88,67,8,31,45,4,96,47,27,10,45,91,33,85,88,0,59,77,53,98,21,57,61,56,68,20,98,46,47,84,91,86,58,3,29,87,84,23,55,21,83,3,0,9,48,23,98,7,38,70,33,81,11,34,9,29,17,88
85,32,3,61,20,49,60,88,13,12,43,9,59,87,8,79,37,64,33,81,44,57,69,9,84,53,89,54,71,39,0,26,82,47,84,43,96,68,69,31,66,16,42,25,76,3,26,54,92,6,9,28,72,70,83,50,36,52,96,20,30,26,84,52,1,17,80,21,0,97,82,31,39,68,78,79,38,91,86,77,17,33,68,47,96,65,8,71,0,3,79,12,65,2,66,9,70,16,19,99
6,61,51,88,36,84,19,59,13,16,28,86,16,98,41,98,90,4,26,86,36,54,63,22,62,78,61,33,29,9,73,93,95,84,55,91,73,36,4,62,29,42,15,87,5,41,36,53,68,13,10,34,84,0,8,23,68,39,46,61,74,44,49,32,75,97,62,26,50,52,54,99,18,4,0,76,16,54,66,29,5,25,91,80,72,63,85,95,59,5,52,20,9,25,99,87,55,2,65,76
51,39,88,23,9,40,94,12,34,17,87,86,73,8,23,87,4,45,38,96,82,32,37,31,27,71,16,74,41,65,80,14,72,66,7,64,96,24,98,47,21,61,27,30,48,98,50,43,36,39,84,68,83,12,78,12,30,27,64,58,74,95,82,78,61,81,15,4,73,1,39,97,91,39,20,47,2,38,9,68,40,89,83,58,69,8,81,45,8,22,50,42,59,32,0,35,46,92,91,95
98,51,98,7,38,55,45,64,39,70,28,7,36,91,67,27,84,86,10,34,63,1,87,46,35,24,89,77,40,19,19,71,65,25,50,12,76,1,52,89,95,76,54,35,61,64,75,81,69,80,12,49,49,35,62,99,1,50,30,93,1,41,61,78,29,77,93,12,95,89,98,7,42,73,96,52,65,46,87,6,62,30,68,20,0,79,4,8,31,32,59,98,74,23,50,3,13,97,80,4
41,82,14,81,80,12,85,91,82,59,24,94,36,78,42,39,98,4,48,93,56,56,67,4,84,13,29,51,39,10,89,6,69,65,72,88,78,87,78,43,62,12,50,88,63,67,25,24,78,39,3,19,44,47,74,16,69,15,12,97,94,48,92,5,54,43,22,10,34,20,18,60,3,5,64,72,12,80,65,25,20,0,53,24,27,33,54,37,55,85,55,1,66,75,48,78,86,5,45,49
46,76,46,59,19,49,78,74,53,66,67,49,20,19,53,99,36,77,4,27,45,34,87,31,71,62,6,67,36,62,8,45,12,87,54,15,8,86,74,71,88,81,27,37,26,16,3,73,70,16,83,43,94,56,48,68,61,47,10,71,24,45,41,52,30,57,93,0,13,34,78,14,15,49,32,52,66,30,41,24,90,19,69,72,72,1,45,3,20,40,55,55,54,1,88,36,94,22,3,11
62,70,18,35,36,29,27,54,84,90,13,39,89,60,66,58,30,6,98,73,28,18,65,41,10,35,66,9,98,93,22,11,98,58,3,42,14,19,43,31,4,40,71,50,31,48,3,77,36,23,69,25,69,97,21,84,93,3,63,89,69,80,67,20,47,9,77,56,80,53,73,36,38,80,8,2,40,98,32,66,42,63,19,19,88,28,59,97,85,81,10,78,67,65,57,22,84,29,59,9
64,32,69,44,42,30,27,50,9,92,60,88,44,19,27,27,63,33,38,22,87,64,80,55,47,32,94,30,66,4,45,43,61,96,66,63,89,61,69,63,28,16,55,36,58,76,3,62,8,70,47,62,12,70,16,41,3,71,38,15,31,43,36,48,99,56,96,94,1,67,82,15,87,27,75,29,80,64,71,87,97,0,58,17,22,97,39,3,22,5,78,82,32,6,40,55,70,90,48,64
15,58,57,0,40,49,65,51,90,7,92,6,8,19,6,12,98,2,9,21,60,93,90,89,9,41,73,77,66,80,66,33,20,99,55,18,77,14,32,78,49,11,2,4,47,63,79,2,1,61,57,51,70,0,5,62,14,47,89,0,79,79,85,18,83,41,83,15,48,17,38,47,35,71,44,40,24,99,26,3,6,66,59,98,70,94,83,89,48,82,23,95,98,75,30,98,55,58,50,81
75,96,35,93,6,66,71,22,10,4,19,60,40,0,64,5,13,11,38,80,93,16,9,71,13,60,21,17,38,4,75,87,41,21,68,76,4,97,38,34,76,86,85,44,45,64,60,65,15,90,76,45,51,42,60,86,9,61,29,12,47,93,51,14,30,1,69,53,87,16,46,5,28,25,45,23,76,78,10,48,29,9,25,56,36,76,27,43,11,12,18,78,14,87,46,17,90,11,65,39
25,98,67,11,1,5,6,25,41,50,19,0,33,78,6,7,46,81,38,18,33,43,13,75,50,2,31,36,37,37,37,82,44,69,12,34,31,10,5,75,60,72,63,17,45,82,30,28,28,79,59,40,97,95,58,91,21,44,23,51,83,93,92,87,47,39,37,72,18,63,65,56,5,91,61,65,7,73,67,39,73,8,32,76,17,7,56,75,38,35,9,23,76,69,91,25,17,77,3,36
62,89,35,49,28,77,69,30,1,6,70,86,31,61,69,6,11,25,68,70,62,21,18,55,92,51,89,56,28,99,78,42,96,52,87,93,97,44,24,3,70,39,93,51,25,50,27,91,94,59,45,17,67,60,21,32,43,35,99,40,27,13,37,91,82,16,52,92,96,69,30,57,57,2,8,37,99,38,1,33,77,63,28,79,46,37,27,12,37,19,21,62,82,43,97,58,53,81,15,10
25,44,34,75,72,24,46,77,41,47,97,83,78,19,17,20,7,87,87,2,19,34,14,5,9,0,49,64,69,54,87,72,69,12,25,85,22,9,60,1,95,79,56,30,4,19,35,28,7,68,95,19,59,83,63,10,72,49,22,7,27,8,5,33,54,75,98,92,15,93,30,64,81,27,64,16,35,57,94,88,84,86,12,57,99,7,39,80,51,42,56,65,85,87,60,5,61,83,90,15
23,51,23,51,72,35,45,88,79,60,67,11,91,38,80,23,77,46,75,15,75,83,62,62,37,7,1,1,23,9,8,82,50,60,67,76,18,99,67,43,80,95,14,73,1,72,47,69,99,80,58,7,90,28,60,60,41,84,36,24,46,45,5,33,0,0,12,78,92,38,0,83,78,63,54,43,64,88,32,91,31,92,69,13,21,56,44,41,87,37,28,74,60,66,5,21,77,23,31,25
78,90,27,63,45,36,64,48,82,41,64,30,79,31,75,80,13,96,79,60,30,59,65,44,72,6,71,9,82,81,59,18,9,9,34,8,90,21,76,16,6,41,11,38,42,90,38,88,56,32,76,86,94,75,61,25,41,47,44,5,13,30,13,12,35,40,50,60,47,0,49,32,0,46,16,45,88,22,75,42,92,0,81,30,99,46,81,65,9,62,3,62,7,97,44,95,54,79,78,70
21,51,95,10,47,37,27,61,81,58,60,77,75,92,18,16,96,75,24,45,95,75,1,11,61,79,86,48,81,9,58,34,49,27,87,29,77,82,37,73,21,29,93,53,79,15,16,81,39,97,36,3,7,94,65,28,37,40,67,14,43,68,44,29,97,80,57,22,69,68,10,78,4,34,61,63,23,99,47,3,12,15,93,10,65,50,32,66,69,84,4,65,22,42,58,38,35,2,20,91
19,1,17,19,58,10,81,22,79,94,86,9,65,74,60,91,37,93,10,92,15,15,9,98,77,76,64,93,26,21,57,95,3,7,71,84,47,33,21,14,62,1,21,68,11,86,61,8,75,93,14,82,5,76,77,75,84,30,35,3,1,32,67,23,50,67,91,5,63,79,76,43,10,8,10,94,34,31,39,12,15,39,68,57,98,12,33,19,71,87,18,55,26,68,43,57,98,45,38,95
66,28,98,82,38,26,18,82,46,29,34,83,38,6,70,52,54,3,92,79,10,49,99,81,64,1,33,11,72,28,80,41,49,95,96,26,46,80,88,0,28,67,40,30,10,92,21,43,97,69,23,33,25,70,3,57,43,3,44,57,48,22,24,43,34,34,70,36,14,55,98,33,22,70,6,92,12,11,72,87,82,98,90,88,56,91,68,4,23,82,4,93,79,85,86,14,79,35,43,31
7,17,4,40,6,98,11,98,9,65,5,18,67,45,76,44,55,8,66,57,32,85,39,85,3,62,56,77,38,55,64,59,35,18,35,25,54,15,53,42,43,76,12,14,8,40,93,34,62,1,17,25,26,61,54,89,74,53,63,32,33,57,36,32,27,36,27,9,12,57,20,46,44,52,30,35,23,77,6,77,30,69,39,99,65,62,56,23,26,74,46,28,50,75,24,87,95,30,23,15
82,59,97,57,22,55,99,80,65,93,75,30,57,2,99,43,5,44,34,69,13,97,14,20,75,75,80,59,64,47,8,87,74,95,52,24,3,32,34,97,86,23,79,3,97,38,67,5,34,31,75,67,34,13,22,44,91,30,79,72,8,20,73,6,91,75,16,14,94,50,56,42,38,73,59,74,12,38,88,42,9,51,85,19,37,99,28,49,50,80,90,19,53,69,15,71,37,12,6,31
19,30,96,88,2,21,43,79,88,82,81,21,80,35,60,59,53,19,96,57,0,5,4,15,69,33,41,86,16,53,33,36,18,80,91,82,60,13,86,80,87,1,38,22,69,84,25,78,0,25,71,43,89,85,37,40,14,74,32,39,96,56,98,52,79,27,16,80,94,95,96,7,55,85,61,70,26,70,24,97,69,52,65,84,97,3,95,35,91,2,8,59,77,71,93,63,38,17,60,23
14,23,42,79,55,36,56,0,1,1,60,99,8,58,65,42,4,48,40,99,52,18,28,89,27,27,97,49,83,84,78,58,70,51,52,13,31,15,71,28,44,84,94,92,77,17,36,20,54,76,60,64,1,74,29,82,78,52,18,87,14,13,72,45,5,37,5,84,42,66,63,11,37,69,77,16,53,94,82,2,59,47,0,54,53,74,54,0,26,78,17,76,83,44,79,57,26,11,42,0
30,88,91,88,27,38,18,72,26,5,41,49,27,25,28,90,78,10,84,89,4,73,18,49,22,5,49,9,79,3,94,94,22,35,97,71,26,44,49,19,5,86,4,32,35,41,3,83,55,61,10,69,38,40,28,96,47,72,70,29,3,82,50,92,55,9,54,56,46,11,25,49,78,24,25,36,21,69,9,46,53,24,29,38,57,56,84,39,23,44,69,57,38,51,86,20,87,3,48,48
99,30,95,79,86,96,5,87,27,11,20,14,14,19,81,74,90,97,77,94,96,42,83,78,92,20,5,62,87,93,71,94,61,99,94,20,83,99,15,95,23,76,65,51,35,82,77,33,59,11,92,67,28,2,20,19,1,63,67,97,43,11,55,59,72,48,18,80,71,43,4,75,15,79,67,85,96,37,69,13,58,82,1,32,29,84,99,89,37,97,89,65,59,40,6,78,8,14,21,28
36,0,23,24,5,66,72,73,90,27,19,28,78,97,67,57,61,32,44,39,68,70,79,2,84,86,39,3,9,1,77,27,48,56,69,17,63,91,48,94,91,85,92,66,6,78,47,64,99,9,53,33,63,38,68,5,20,3,40,30,47,53,18,69,22,53,77,6,56,7,56,96,60,59,31,61,32,87,52,47,34,69,63,43,56,20,77,33,17,4,6,32,95,45,5,7,89,52,88,56
84,74,48,16,2,53,50,59,11,53,51,21,8,14,25,26,12,46,21,6,5,17,4,28,19,27,49,56,67,33,22,6,79,52,31,89,76,23,73,19,27,7,3,99,8,0,88,77,32,78,69,5,34,57,10,46,92,49,92,24,51,64,66,12,41,73,70,11,17,12,29,10,0,87,61,52,74,73,15,40,10,81,49,41,31,30,10,63,47,32,27,16,21,97,20,38,98,36,88,71
